Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.UnitTests.LoadBalancer,LoadBalancerHouseTests,6,13,0,0,6,166,13,0,0,0,46,14,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.LoadBalancerOptions' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancerFactory' Ocelot.LoadBalancer.LoadBalancers.LeastConnection' Ocelot.LoadBalancer.LoadBalancers.LoadBalancerHouse' Ocelot.LoadBalancer.LoadBalancers.UnableToFindLoadBalancerError' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.Values.ServiceHostAndPort' Ocelot.UnitTests.LoadBalancer.FakeLoadBalancer' Ocelot.UnitTests.LoadBalancer.FakeRoundRobinLoadBalancer,
Ocelot.UnitTests.LoadBalancer,FakeRoundRobinLoadBalancer,0,2,0,0,2,12,2,0,1,-1,0,1,,Ocelot.UnitTests.LoadBalancer.LoadBalancerHouseTests
Ocelot.UnitTests.LoadBalancer,LoadBalancerMiddlewareTests,13,19,0,0,5,206,19,0,0,0,19,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.InternalConfiguration' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Errors.Error' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancerHouse' Ocelot.LoadBalancer.LoadBalancers.ServicesAreNullError' Ocelot.LoadBalancer.LoadBalancers.UnableToFindLoadBalancerError' Ocelot.LoadBalancer.Middleware.LoadBalancingMiddleware' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Values.ServiceHostAndPort,
Ocelot.UnitTests.LoadBalancer,LoadBalancerOptionsTests,0,1,0,0,1,9,1,0,0,-1,2,0,Ocelot.Configuration.LoadBalancerOptionsBuilder' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancer,
Ocelot.UnitTests.LoadBalancer,NoLoadBalancerCreatorTests,5,8,0,0,3,54,8,0,0,0,38,7,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancer' Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancerCreator' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider,
Ocelot.UnitTests.LoadBalancer,NoLoadBalancerTests,3,10,0,0,5,88,10,0,0,0,4,4,0,Ocelot.LoadBalancer.LoadBalancers.NoLoadBalancer' Ocelot.Responses.Response<T>' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort,
Ocelot.UnitTests.LoadBalancer,RoundRobinCreatorTests,5,8,0,0,3,54,8,0,0,0,38,7,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.RoundRobin' Ocelot.LoadBalancer.LoadBalancers.RoundRobinCreator' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider,
Ocelot.UnitTests.LoadBalancer,RoundRobinTests,4,5,0,0,3,58,6,0,0,0,4,4,0,Ocelot.LoadBalancer.LoadBalancers.RoundRobin' Ocelot.Responses.Response<T>' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort,
Ocelot.UnitTests.Logging,AspDotNetLoggerTests,6,7,0,0,6,70,7,0,0,0,2,0,Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Logging.AspDotNetLogger,
Ocelot.UnitTests.Logging,OcelotDiagnosticListenerTests,8,10,0,0,4,81,10,0,0,0,3,0,Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Logging.OcelotDiagnosticListener,
Ocelot.UnitTests.Middleware,BaseUrlFinderTests,4,8,0,0,4,58,8,0,0,0,1,0,Ocelot.Middleware.BaseUrlFinder,
Ocelot.UnitTests.Middleware,OcelotPipelineExtensionsTests,2,6,0,0,2,59,6,0,0,0,1,0,Ocelot.Middleware.OcelotPipelineConfiguration,
Ocelot.UnitTests.Middleware,OcelotPiplineBuilderTests,4,9,0,0,4,104,9,0,0,0,4,0,Ocelot.Errors.Middleware.ExceptionHandlerMiddleware' Ocelot.Middleware.OcelotMiddleware' Ocelot.UnitTests.Middleware.MultiParametersInvokeMiddleware' Ocelot.UnitTests.Middleware.FakeLogger,
Ocelot.UnitTests.Middleware,MultiParametersInvokeMiddleware,1,2,0,0,2,15,2,0,1,1,0,1,,Ocelot.UnitTests.Middleware.OcelotPiplineBuilderTests
Ocelot.UnitTests.Middleware,FakeLogger,0,6,0,0,6,26,6,0,1,-1,1,1,Ocelot.Logging.IOcelotLogger,Ocelot.UnitTests.Middleware.OcelotPiplineBuilderTests
Ocelot.UnitTests.Multiplexing,DefinedAggregatorProviderTests,3,8,0,0,2,63,8,0,0,0,7,0,Ocelot.Configuration.Route' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Multiplexer.CouldNotFindAggregatorError' Ocelot.Multiplexer.IDefinedAggregator' Ocelot.Multiplexer.ServiceLocatorDefinedAggregatorProvider' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Multiplexing.TestDefinedAggregator,
Ocelot.UnitTests.Multiplexing,MultiplexingMiddlewareTests,9,6,0,0,3,63,6,0,0,0,10,0,Ocelot.Configuration.Route' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Multiplexer.IResponseAggregator' Ocelot.Multiplexer.IResponseAggregatorFactory' Ocelot.Multiplexer.MultiplexingMiddleware,
Ocelot.UnitTests.Multiplexing,ResponseAggregatorFactoryTests,4,6,0,0,3,46,6,0,0,0,7,0,Ocelot.Configuration.Route' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Multiplexer.IDefinedAggregatorProvider' Ocelot.Multiplexer.InMemoryResponseAggregatorFactory' Ocelot.Multiplexer.IResponseAggregator' Ocelot.Multiplexer.SimpleJsonResponseAggregator' Ocelot.Multiplexer.UserDefinedResponseAggregator,
Ocelot.UnitTests.Multiplexing,SimpleJsonResponseAggregatorTests,4,13,0,0,4,191,13,0,0,0,9,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Route' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.File.AggregateRouteConfig' Ocelot.Middleware.DownstreamResponse' Ocelot.Multiplexer.SimpleJsonResponseAggregator' Ocelot.Values.UpstreamPathTemplate' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Multiplexing,UserDefinedResponseAggregatorTests,5,12,0,0,3,132,12,0,0,0,10,0,Ocelot.Configuration.Route' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Middleware.DownstreamResponse' Ocelot.Multiplexer.IDefinedAggregator' Ocelot.Multiplexer.IDefinedAggregatorProvider' Ocelot.Multiplexer.UserDefinedResponseAggregator' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.UnitTests.Multiplexing.TestDefinedAggregator' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Multiplexing,TestDefinedAggregator,0,1,0,0,1,11,1,0,1,-1,0,3,,Ocelot.UnitTests.Multiplexing.DefinedAggregatorProviderTests' Ocelot.UnitTests.DependencyInjection.OcelotBuilderTests' Ocelot.UnitTests.Multiplexing.UserDefinedResponseAggregatorTests
Ocelot.UnitTests.Polly,OcelotBuilderExtensionsTests,0,1,0,0,1,27,1,0,0,-1,3,0,Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Logging.IOcelotLoggerFactory,
Ocelot.UnitTests.Polly,PollyQoSProviderTests,0,1,0,0,1,17,1,0,0,-1,5,0,Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Provider.Polly.PollyQoSProvider' Ocelot.Provider.Polly.PollyQoSProvider,
Ocelot.UnitTests.QueryStrings,AddQueriesToRequestTests,8,15,0,0,5,175,15,0,0,0,27,11,0,Ocelot.Configuration.ClaimToThing' Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode' Ocelot.Infrastructure.Claims.Parser.IClaimsParser' Ocelot.QueryStrings.AddQueriesToRequest' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response' Ocelot.Responses.Response<T>' Ocelot.UnitTests.QueryStrings.AnyError,
Ocelot.UnitTests.QueryStrings,AnyError,0,1,0,0,1,7,1,0,1,-1,0,1,,Ocelot.UnitTests.QueryStrings.AddQueriesToRequestTests
Ocelot.UnitTests.QueryStrings,ClaimsToQueryStringMiddlewareTests,7,6,0,0,2,77,6,0,0,0,33,12,0,Ocelot.Configuration.ClaimToThing' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.QueryStrings.IAddQueriesToRequest' Ocelot.QueryStrings.Middleware.ClaimsToQueryStringMiddleware' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse,
Ocelot.UnitTests.RateLimit,ClientRateLimitMiddlewareTests,8,7,0,0,3,126,10,0,0,0,43,15,0,Ocelot.Configuration.RateLimitOptions' Ocelot.Configuration.RateLimitRule' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.Configuration.Builder.UpstreamPathTemplateBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Middleware.DownstreamResponse' Ocelot.RateLimit.IRateLimitCounterHandler' Ocelot.RateLimit.MemoryCacheRateLimitCounterHandler' Ocelot.RateLimit.Middleware.ClientRateLimitMiddleware' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.UnitTests.RateLimit.FakeStream,
Ocelot.UnitTests.RateLimit,FakeStream,0,5,5,0,5,34,5,0,0,-1,0,1,,Ocelot.UnitTests.RateLimit.ClientRateLimitMiddlewareTests
Ocelot.UnitTests.Repository,ScopedRequestDataRepositoryTests,5,9,0,0,3,59,9,0,0,0,33,3,0,Ocelot.Infrastructure.RequestData.HttpDataRepository' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.Requester,DelegatingHandlerHandlerProviderFactoryTests,10,29,0,0,13,430,29,0,0,0,21,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Requester.DelegatingHandlerHandlerFactory' Ocelot.Requester.GlobalDelegatingHandler' Ocelot.Requester.ITracingHandlerFactory' Ocelot.Requester.NoQosDelegatingHandler' Ocelot.Requester.QoS.IQoSFactory' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Requester.FakeTracingHandler' Ocelot.UnitTests.Requester.FakeQoSHandler' Ocelot.UnitTests.Requester.FakeDelegatingHandler' Ocelot.UnitTests.Requester.FakeDelegatingHandlerThree' Ocelot.UnitTests.Requester.FakeDelegatingHandlerFour' Ocelot.UnitTests.Requester.FakeDelegatingHandlerTwo' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Requester,FakeTracingHandler,0,0,0,0,0,3,0,0,1,-1,1,1,Ocelot.Requester.ITracingHandler,Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests
Ocelot.UnitTests.Requester,FakeQoSHandler,0,0,0,0,0,3,0,0,0,-1,0,1,,Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests
Ocelot.UnitTests.Requester,FakeDelegatingHandler,0,3,2,0,2,24,3,0,0,-1,0,5,,Ocelot.UnitTests.Requester.HttpClientBuilderTests' Ocelot.UnitTests.DependencyInjection.OcelotBuilderTests' Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests' Ocelot.UnitTests.Configuration.Validation.FileConfigurationFluentValidatorTests' Ocelot.UnitTests.Requester.QoSFactoryTests
Ocelot.UnitTests.Requester,FakeDelegatingHandlerThree,0,2,2,0,1,17,2,0,0,-1,0,1,,Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests
Ocelot.UnitTests.Requester,FakeDelegatingHandlerFour,0,2,2,0,1,17,2,0,0,-1,0,1,,Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests
Ocelot.UnitTests.Requester,FakeDelegatingHandlerTwo,0,2,2,0,1,17,2,0,0,-1,0,2,,Ocelot.UnitTests.DependencyInjection.OcelotBuilderTests' Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests
Ocelot.UnitTests.Requester,HttpClientBuilderTests,12,34,0,0,10,421,34,0,0,0,14,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.UpstreamPathTemplateBuilder' Ocelot.Logging.IOcelotLogger' Ocelot.Requester.HttpClientBuilder' Ocelot.Requester.IDelegatingHandlerHandlerFactory' Ocelot.Requester.IHttpClient' Ocelot.Requester.IHttpClientCache' Ocelot.Requester.MemoryHttpClientCache' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse<T>' Ocelot.UnitTests.Requester.FakeDelegatingHandler,
Ocelot.UnitTests.Requester,HttpClientHttpRequesterTest,8,11,0,0,4,148,11,0,0,0,18,17,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.HttpHandlerOptions' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.QoSOptionsBuilder' Ocelot.Configuration.Builder.UpstreamPathTemplateBuilder' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Requester.HttpClientHttpRequester' Ocelot.Requester.IDelegatingHandlerHandlerFactory' Ocelot.Requester.IExceptionToErrorMapper' Ocelot.Requester.IHttpClientCache' Ocelot.Requester.UnableToCompleteRequestError' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Requester.OkDelegatingHandler' Ocelot.UnitTests.Requester.TimeoutDelegatingHandler,
Ocelot.UnitTests.Requester,OkDelegatingHandler,0,1,0,0,0,7,1,0,0,-1,0,1,,Ocelot.UnitTests.Requester.HttpClientHttpRequesterTest
Ocelot.UnitTests.Requester,TimeoutDelegatingHandler,0,1,0,0,0,8,1,0,0,-1,0,1,,Ocelot.UnitTests.Requester.HttpClientHttpRequesterTest
Ocelot.UnitTests.Requester,HttpExeptionToErrorMapperTests,2,6,0,0,6,66,6,0,0,0,7,0,Ocelot.Errors.Error' Ocelot.Requester.ConnectionToDownstreamServiceError' Ocelot.Requester.HttpExeptionToErrorMapper' Ocelot.Requester.RequestCanceledError' Ocelot.Requester.UnableToCompleteRequestError' Ocelot.UnitTests.Requester.SomeException' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Requester,SomeException,0,0,0,0,0,2,0,0,0,-1,0,1,,Ocelot.UnitTests.Requester.HttpExeptionToErrorMapperTests
Ocelot.UnitTests.Requester,HttpRequesterMiddlewareTests,7,11,0,0,4,96,13,0,0,0,27,9,0,Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Requester.IHttpRequester' Ocelot.Requester.Middleware.HttpRequesterMiddleware' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Requester,QoSFactoryTests,3,3,0,0,3,37,3,0,0,0,6,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Requester.QoS.QoSFactory' Ocelot.Requester.QoS.UnableToFindQoSProviderError' Ocelot.UnitTests.Requester.FakeDelegatingHandler,
Ocelot.UnitTests.Requester,TracingHandlerFactoryTests,5,2,0,0,2,25,2,0,0,0,4,0,Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Logging.ITracer' Ocelot.Requester.OcelotHttpTracingHandler' Ocelot.Requester.TracingHandlerFactory,
Ocelot.UnitTests.RequestId,RequestIdMiddlewareTests,9,16,0,0,6,199,16,0,0,0,10,0,Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.RouteBuilder' Ocelot.DownstreamRouteFinder.DownstreamRouteHolder' Ocelot.DownstreamRouteFinder.UrlMatcher.PlaceholderNameAndValue' Ocelot.Infrastructure.RequestData.IRequestScopedDataRepository' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.RequestId.Middleware.RequestIdMiddleware' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.OkResponse<T>,
Ocelot.UnitTests.Request.Creator,DownstreamRequestCreatorTests,4,8,0,0,3,79,8,0,0,0,3,0,Ocelot.Infrastructure.IFrameworkDescription' Ocelot.Request.Creator.DownstreamRequestCreator' Ocelot.Request.Middleware.DownstreamRequest,
Ocelot.UnitTests.Request,DownstreamRequestInitialiserMiddlewareTests,7,15,0,0,4,131,15,0,0,0,12,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Infrastructure.FrameworkDescription' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Request.Creator.DownstreamRequestCreator' Ocelot.Request.Mapper.IRequestMapper' Ocelot.Request.Mapper.UnmappableRequestError' Ocelot.Request.Middleware.DownstreamRequestInitialiserMiddleware' Ocelot.Responses.ErrorResponse<T>' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.Request,DownstreamRequestTests,0,1,0,0,1,12,1,0,0,-1,1,0,Ocelot.Request.Middleware.DownstreamRequest,
Ocelot.UnitTests.Request.Mapper,RequestMapperTests,6,54,0,0,13,403,59,0,0,0,4,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Request.Mapper.RequestMapper' Ocelot.Responses.Response<T>,
Ocelot.UnitTests.Responder,AnyError,0,2,0,0,2,10,2,0,1,-1,2,13,Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode,Ocelot.UnitTests.Requester.HttpExeptionToErrorMapperTests' Ocelot.UnitTests.Configuration.FileConfigurationPollerTests' Ocelot.UnitTests.Configuration.FileInternalConfigurationCreatorTests' Ocelot.UnitTests.Configuration.HeaderFindAndReplaceCreatorTests' Ocelot.UnitTests.Headers.AddHeadersToResponseTests' Ocelot.UnitTests.Headers.AddHeadersToRequestPlainTests' Ocelot.UnitTests.Responder.ErrorsToHttpStatusCodeMapperTests' Ocelot.UnitTests.Multiplexing.UserDefinedResponseAggregatorTests' Ocelot.UnitTests.Multiplexing.SimpleJsonResponseAggregatorTests' Ocelot.UnitTests.LoadBalancer.CookieStickySessionsTests' Ocelot.UnitTests.DownstreamPathManipulation.ChangeDownstreamPathTemplateTests' Ocelot.UnitTests.Requester.DelegatingHandlerHandlerProviderFactoryTests' Ocelot.UnitTests.Requester.HttpRequesterMiddlewareTests
Ocelot.UnitTests.Responder,ErrorsToHttpStatusCodeMapperTests,3,17,0,0,11,146,18,0,0,0,71,5,0,Ocelot.Errors.Error' Ocelot.Errors.OcelotErrorCode' Ocelot.Responder.ErrorsToHttpStatusCodeMapper' Ocelot.Responder.IErrorsToHttpStatusCodeMapper' Ocelot.UnitTests.Responder.AnyError,
Ocelot.UnitTests.Responder,HttpContextResponderTests,2,7,0,0,7,91,7,0,0,0,3,0,Ocelot.Headers.RemoveOutputHeaders' Ocelot.Middleware.DownstreamResponse' Ocelot.Responder.HttpContextResponder,
Ocelot.UnitTests.Responder,ResponderMiddlewareTests,7,7,0,0,3,61,7,0,0,0,57,8,0,Ocelot.DownstreamRouteFinder.Finder.UnableToFindDownstreamRouteError' Ocelot.Errors.Error' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Middleware.DownstreamResponse' Ocelot.Responder.IErrorsToHttpStatusCodeMapper' Ocelot.Responder.IHttpResponder' Ocelot.Responder.Middleware.ResponderMiddleware,
Ocelot.UnitTests.Security,IPSecurityPolicyTests,4,12,0,0,6,99,12,0,0,0,17,5,0,Ocelot.Configuration.SecurityOptions' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.Response' Ocelot.Security.IPSecurity.IPSecurityPolicy,
Ocelot.UnitTests.Security,SecurityMiddlewareTests,6,8,0,0,3,79,11,0,0,0,38,10,0,Ocelot.Errors.Error' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Middleware.UnauthenticatedError' Ocelot.Request.Middleware.DownstreamRequest' Ocelot.Responses.ErrorResponse' Ocelot.Responses.OkResponse' Ocelot.Responses.Response' Ocelot.Security.ISecurityPolicy' Ocelot.Security.Middleware.SecurityMiddleware,
Ocelot.UnitTests.ServiceDiscovery,ConfigurationServiceProviderTests,3,4,0,0,1,34,4,0,0,0,5,3,0,Ocelot.ServiceDiscovery.Providers.ConfigurationServiceProvider' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort,
Ocelot.UnitTests.ServiceDiscovery,ServiceDiscoveryProviderFactoryTests,8,13,0,0,6,141,14,0,0,0,23,14,0,Ocelot.Configuration.DownstreamHostAndPort' Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.ServiceProviderConfiguration' Ocelot.Configuration.Builder.DownstreamRouteBuilder' Ocelot.Configuration.Builder.ServiceProviderConfigurationBuilder' Ocelot.Logging.IOcelotLogger' Ocelot.Logging.IOcelotLoggerFactory' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.ServiceDiscoveryProviderFactory' Ocelot.ServiceDiscovery.Providers.ConfigurationServiceProvider' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.ServiceDiscovery.Providers.ServiceFabricServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.UnitTests.ServiceDiscovery.Fake,
Ocelot.UnitTests.ServiceDiscovery,Fake,0,1,0,0,1,7,1,0,1,-1,0,1,,Ocelot.UnitTests.ServiceDiscovery.ServiceDiscoveryProviderFactoryTests
Ocelot.UnitTests.ServiceDiscovery,ServiceFabricServiceDiscoveryProviderTests,6,4,0,0,1,39,4,0,0,0,3,0,Ocelot.ServiceDiscovery.Configuration.ServiceFabricConfiguration' Ocelot.ServiceDiscovery.Providers.ServiceFabricServiceDiscoveryProvider' Ocelot.Values.Service,
Ocelot.UnitTests.ServiceDiscovery,ServiceRegistryTests,4,9,0,0,3,58,9,0,0,0,33,4,0,Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort' Ocelot.UnitTests.ServiceDiscovery.ServiceRegistry' Ocelot.UnitTests.ServiceDiscovery.ServiceRepository,
Ocelot.UnitTests.ServiceDiscovery,IServiceRegistry,0,2,0,0,0,5,2,1,0,-1,1,1,Ocelot.Values.Service,Ocelot.UnitTests.ServiceDiscovery.ServiceRegistry
Ocelot.UnitTests.ServiceDiscovery,ServiceRegistry,1,3,0,0,3,17,3,0,1,0,3,1,Ocelot.Values.Service' Ocelot.UnitTests.ServiceDiscovery.IServiceRegistry' Ocelot.UnitTests.ServiceDiscovery.IServiceRepository,Ocelot.UnitTests.ServiceDiscovery.ServiceRegistryTests
Ocelot.UnitTests.ServiceDiscovery,IServiceRepository,0,2,0,0,0,5,2,1,0,-1,1,2,Ocelot.Values.Service,Ocelot.UnitTests.ServiceDiscovery.ServiceRegistry' Ocelot.UnitTests.ServiceDiscovery.ServiceRepository
Ocelot.UnitTests.ServiceDiscovery,ServiceRepository,1,3,0,0,3,25,4,0,1,0,2,1,Ocelot.Values.Service' Ocelot.UnitTests.ServiceDiscovery.IServiceRepository,Ocelot.UnitTests.ServiceDiscovery.ServiceRegistryTests
