Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.AcceptanceTests,HttpClientCachingTests,3,6,0,0,4,157,6,0,0,0,10,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.Requester.IHttpClient' Ocelot.Requester.IHttpClientCache' Ocelot.AcceptanceTests.FakeHttpClientCache' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,FakeHttpClientCache,1,3,1,0,3,22,3,0,1,0,0,1,,Ocelot.AcceptanceTests.HttpClientCachingTests
Ocelot.AcceptanceTests,HttpDelegatingHandlersTests,3,10,0,0,6,251,10,0,0,0,11,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.FakeDependency' Ocelot.AcceptanceTests.FakeHandlerWithDependency' Ocelot.AcceptanceTests.FakeHandler' Ocelot.AcceptanceTests.FakeHandlerTwo' Ocelot.AcceptanceTests.FakeHandlerAgain' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,FakeDependency,1,0,0,1,0,4,0,0,0,-1,0,2,,Ocelot.AcceptanceTests.HttpDelegatingHandlersTests' Ocelot.AcceptanceTests.Steps
Ocelot.AcceptanceTests,FakeHandlerWithDependency,1,2,0,0,1,13,2,0,0,0,0,1,,Ocelot.AcceptanceTests.HttpDelegatingHandlersTests
Ocelot.AcceptanceTests,FakeHandler,0,1,1,0,0,9,1,0,0,-1,0,1,,Ocelot.AcceptanceTests.HttpDelegatingHandlersTests
Ocelot.AcceptanceTests,FakeHandlerTwo,0,1,1,0,0,9,1,0,0,-1,0,1,,Ocelot.AcceptanceTests.HttpDelegatingHandlersTests
Ocelot.AcceptanceTests,FakeHandlerAgain,0,1,0,0,0,9,1,0,0,-1,0,1,,Ocelot.AcceptanceTests.HttpDelegatingHandlersTests
Ocelot.AcceptanceTests,HttpTests,2,8,0,0,7,208,8,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,LoadBalancerTests,5,9,0,0,5,259,9,0,0,0,18,0,Ocelot.Configuration.DownstreamRoute' Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileLoadBalancerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.LoadBalancer.LoadBalancers.ILoadBalancer' Ocelot.LoadBalancer.LoadBalancers.LeastConnection' Ocelot.LoadBalancer.LoadBalancers.RoundRobin' Ocelot.Responses.OkResponse<T>' Ocelot.Responses.Response<T>' Ocelot.ServiceDiscovery.Providers.IServiceDiscoveryProvider' Ocelot.Values.Service' Ocelot.Values.ServiceHostAndPort' Ocelot.AcceptanceTests.CustomLoadBalancer' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,CustomLoadBalancer,3,3,0,0,3,32,4,0,1,0,67,0,1,,Ocelot.AcceptanceTests.LoadBalancerTests
