project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83680,affects,cyclicDep,83677,com.sitewhere.commands.configuration.destinations.coap,186
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83682,affects,cyclicDep,83677,com.sitewhere.commands.configuration.destinations,128
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83689,affects,cyclicDep,83686,com.sitewhere.commands.configuration.destinations.mqtt,194
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83691,affects,cyclicDep,83686,com.sitewhere.commands.configuration.destinations,128
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83690,affects,cyclicDep,83686,com.sitewhere.commands.manager,2375
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83699,affects,cyclicDep,83695,com.sitewhere.commands.destination.coap,391
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83698,affects,cyclicDep,83695,com.sitewhere.commands.destination,332
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83701,affects,cyclicDep,83695,com.sitewhere.commands.configuration.destinations,128
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83700,affects,cyclicDep,83695,com.sitewhere.commands.manager,2375
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83725,affects,cyclicDep,83721,com.sitewhere.commands.configuration.router.devicetypemapping,1709
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83724,affects,cyclicDep,83721,com.sitewhere.commands.configuration.router,1628
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83733,affects,cyclicDep,83729,com.sitewhere.commands.configuration.router.devicetypemapping,1709
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83732,affects,cyclicDep,83729,com.sitewhere.commands.configuration.router,1628
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83734,affects,cyclicDep,83729,com.sitewhere.commands.routing,2435
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83749,affects,cyclicDep,83746,com.sitewhere.connectors.configuration.connector,5919
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83751,affects,cyclicDep,83746,com.sitewhere.connectors.configuration,5867
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83750,affects,cyclicDep,83746,com.sitewhere.connectors.manager,6136
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83759,affects,cyclicDep,83755,com.sitewhere.connectors.manager,6136
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83758,affects,cyclicDep,83755,com.sitewhere.connectors.mqtt,649
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83761,affects,cyclicDep,83755,com.sitewhere.connectors.spi.microservice,3178
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83760,affects,cyclicDep,83755,com.sitewhere.connectors.configuration,5867
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83762,affects,cyclicDep,83755,com.sitewhere.connectors,2172
