project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentAtdIndex,ComponentAtdIndexHours,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,1,0.0,false,36,0,0.00220180035759153,0,PACKAGE,.,.,com.sitewhere.devicestate.persistence,persistence,8652,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,116.1102905120984,21.13207287320191,PACKAGE,5,3,0.3076923076923077,false,20,0,0.00588622566859654,0,PACKAGE,.,.,com.sitewhere.device.spi.microservice,microservice,523,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,0,0.0,false,65,0,0.0019496854218591323,0,PACKAGE,.,.,com.sitewhere.web.rest.model,model,6668,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,16.29962891568315,2.9665324626543335,PACKAGE,2,1,0.25,false,49,0,0.002881123081113004,0,PACKAGE,.,.,com.sitewhere.sources.configuration.eventsource.activemq,activemq,2603,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,3,0,0.0,false,17,0,0.006395708272778123,0,PACKAGE,.,.,com.sitewhere.labels.configuration.manager,manager,6704,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,1,0,1.0,false,0,0,0.0021385725453591958,0,PACKAGE,.,.,com.sitewhere.instance.spi.user,user,4662,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,0.0,0.0,PACKAGE,3,0,0.0,false,2,0,0.005560128252541253,0,PACKAGE,.,.,com.sitewhere.instance.spi.user.grpc,grpc,4668,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,0,1.0,false,0,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.connectors.aws,aws,4677,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,1.0,false,22.294957173300308,4.057682205540656,PACKAGE,4,3,0.4166666666666667,false,19,0,0.004428584897530111,0,PACKAGE,.,.,com.sitewhere.registration.spi.microservice,microservice,582,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,1,1.0,false,61,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.connectors.aws.sqs,sqs,4683,container
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,0.0,false,0.0,0.0,PACKAGE,0,2,1.0,false,51,0,0.0016663547366090375,0,PACKAGE,.,.,com.sitewhere.web.rest,rest,6743,container
